Livre	Book	Vol	Series	Series CH	Start Page	End page	Region	Type of Place	Place Raw	"Place Raw, Paris, France"	Quartier	Lat	Long	"Lat, Long"	Description	Types Involved	Characters (Full Name)	Characters (CSV)	Shop Name	Store Type	Historical Figures	Date	WikiURL	ImageURL	Typs	Discourse
Illusions perdues	IP	XII	La Comédie Humaine	Scènes de la vie de province	222	222	The Theaters	Theater	Cirque-Olympique	"Cirque-Olympique, Paris, France"	Faubourg-du-Temple	48.869824	2.370606	"48.869824, 2.370606"	Lucien will do the reviewing of the Cirque-Olympique		Lucien	Lucien					http://fr.wikipedia.org/wiki/Cirque-Olympique	http://upload.wikimedia.org/wikipedia/commons/a/a2/Cirque-Olympique%2C_par_A._Testard.jpg		
Les employés	E	XIX	La Comédie Humaine	Scènes de la vie parisienne	116	116	The Theaters	Theater	Cirque-Olympique	"Cirque-Olympique, Paris, France"		48.869824	2.370606	"48.869824, 2.370606"	Fleury was controller at the Cirque-Olympique	 	Fleury	Fleury					http://fr.wikipedia.org/wiki/Cirque-Olympique	http://upload.wikimedia.org/wikipedia/commons/a/a2/Cirque-Olympique%2C_par_A._Testard.jpg?uselang=fr		
Un homme d'affaires	HA	XVIII	La Comédie Humaine	Scènes de la vie parisienne	420	420	The Theaters	Theater	Cirque-Olympique	"Cirque-Olympique, Paris, France"		48.869824	2.370606	"48.869824, 2.370606"	Malaga an illustrious beauty of the Cirque	 	Malaga	Malaga								
La fausse maîtresse	FM	IV	La Comédie Humaine	Scènes de la vie privée	36	36	The Theaters	Theater	Cirque-Olympique	"Cirque-Olympique, Paris, France"		48.869824	2.370606	"48.869824, 2.370606"	Malaga engaged by the Cirque Olympique; Paz goes there to see her	 	Malaga::Paz	"Malaga, Paz"								
La fausse maîtresse	FM	IV	La Comédie Humaine	Scènes de la vie privée	39	39	The Theaters	Theater	Cirque-Olympique	"Cirque-Olympique, Paris, France"		48.869824	2.370606	"48.869824, 2.370606"	Malaga engaged by the Cirque Olympique; Paz goes there to see her		Malaga::Paz	"Malaga, Paz"								
La fausse maîtresse	FM	IV	La Comédie Humaine	Scènes de la vie privée	40	40	The Theaters	Theater	Cirque-Olympique	"Cirque-Olympique, Paris, France"		48.869824	2.370606	"48.869824, 2.370606"	Malaga engaged by the Cirque Olympique; Paz goes there to see her		Malaga::Paz	"Malaga, Paz"								
La fausse maîtresse	FM	IV	La Comédie Humaine	Scènes de la vie privée	42	42	The Theaters	Theater	Cirque-Olympique	"Cirque-Olympique, Paris, France"		48.869824	2.370606	"48.869824, 2.370606"	Malaga engaged by the Cirque Olympique; Paz goes there to see her		Malaga::Paz	"Malaga, Paz"								
La fausse maîtresse	FM	IV	La Comédie Humaine	Scènes de la vie privée	36	36	The Theaters	Theater	Cirque-Olympique	"Cirque-Olympique, Paris, France"		48.869824	2.370606	"48.869824, 2.370606"	Malaga at the Cirque under Paz protection		Malaga::Paz	"Malaga, Paz"								
La fausse maîtresse	FM	IV	La Comédie Humaine	Scènes de la vie privée	39	39	The Theaters	Theater	Cirque-Olympique	"Cirque-Olympique, Paris, France"		48.869824	2.370606	"48.869824, 2.370606"	Malaga at the Cirque under Paz protection	 	Malaga::Paz	"Malaga, Paz"								
La fausse maîtresse	FM	IV	La Comédie Humaine	Scènes de la vie privée	40	40	The Theaters	Theater	Cirque-Olympique	"Cirque-Olympique, Paris, France"		48.869824	2.370606	"48.869824, 2.370606"	Malaga at the Cirque under Paz protection	 	Malaga::Paz	"Malaga, Paz"								
La fausse maîtresse	FM	IV	La Comédie Humaine	Scènes de la vie privée	42	42	The Theaters	Theater	Cirque-Olympique	"Cirque-Olympique, Paris, France"		48.869824	2.370606	"48.869824, 2.370606"	Malaga at the Cirque under Paz protection	 	Malaga::Paz	"Malaga, Paz"								
Le cousin Pons	Po  	XVIII 	La Comédie Humaine	Scènes de la vie parisienne	292	292	The Theaters	Theater	Cirque-Olympique	"Cirque-Olympique, Paris, France"		48.869824	2.370606	"48.869824, 2.370606"	Young Cantinet began as figurant at the Cirque-Olympique		Young Cantinet	Cantinet								
Le cousin Pons	Po  	XVIII 	La Comédie Humaine	Scènes de la vie parisienne	340	340	The Theaters	Theater	Cirque-Olympique	"Cirque-Olympique, Paris, France"		48.869824	2.370606	"48.869824, 2.370606"	Topinard’s children had been to the Cirque-Olympique		Topinard’s children	Topinard’s children								
Illusions perdues	IP	XII	La Comédie Humaine	Scènes de la vie de province	128	128	The Theaters	Theater	The Cosmoramas	"The Cosmoramas, Paris, France"		48.863665	2.335998	"48.863665, 2.335998"	The Cosmoramas	 										
Le colonel Chabert  	CC  	VII 	La Comédie Humaine	Scènes de la vie privée	12	12	The Theaters	Theater	The Cabinet de Curtius	"The Cabinet de Curtius, Paris, France"		48.86329	2.36651	"48.86329, 2.36651"	Boucard master-clerk explains the Cabinet de Curtius	 	Boucard	Boucard								
Le colonel Chabert  	CC  	VII 	La Comédie Humaine	Scènes de la vie privée	15	15	The Theaters	Theater	The Cabinet de Curtius	"The Cabinet de Curtius, Paris, France"		48.86329	2.36651	"48.86329, 2.36651"	The Cabinet de Curtius	 	Curtius									
Les comédiens sans le savoir	CSS	XIX	La Comédie Humaine	Scènes de la vie parisienne	366	366	The Theaters	Theater	Théâtre des Variétés	"Théâtre des Variétés, Paris, France"		48.871111	2.341944	"48.871111, 2.341944"	Jenny Cadine the only rival of Déjazet	 	Jenny Cadine:::Virginie Déjazet									
La cousine Bette	B	XVII	La Comédie Humaine	Scènes de la vie parisienne	138	138	The Theaters	Theater	Théâtre des Variétés	"Théâtre des Variétés, Paris, France"		48.871111	2.341944	"48.871111, 2.341944"	Heloïse is an unknown Déjazet says Crevel	 	Helolse::Virginie Déjazet	Helolse								
Le père Goriot	PG	VI	La Comédie Humaine	Scènes de la vie privée	272	272	The Theaters	Theater	Diorama	"Diorama, Paris, France"		48.8675	2.36384	"48.8675, 2.36384"	The invention of the Diorama	 										
La duchesse de Langeais  	DL  	XIII 	La Comédie Humaine	Scènes de la vie parisienne	159	159	The Theaters	Theater	Théâtre Favart	"Théâtre Favart, Paris, France"		48.87096	2.3377	"48.87096, 2.3377"	Two officers in Spain remember the Théâtre Favart	 										
La peau de chagrin	PC 	XXVII	La Comédie Humaine	Études philosophiques	205	205	The Theaters	Theater	Théâtre Favart	"Théâtre Favart, Paris, France"		48.87096	2.3377	"48.87096, 2.3377"	Raphaël goes to the Théâtre Favart to see Semiramide	 	Raphaël	Raphaël								
Une double famille  	DF	III	La Comédie Humaine	Scènes de la vie privée	249	249	The Theaters	Theater	Théâtre Feydeau	"Théâtre Feydeau, Paris, France"	Opéra	48.869778	2.339889	"48.869778, 2.339889"	Roger and Caroline go to Feydeau from time to time	 	Roger::Caroline	"Roger, Caroline"								
L'envers de l'histoire contemporaine	EHC 	XX 	La Comédie Humaine	Scènes de la vie parisienne	275	275	The Theaters	Theater	Théâtre Feydeau	"Théâtre Feydeau, Paris, France"	Opéra	48.869778	2.339889	"48.869778, 2.339889"	Mongenod knew the Feydeau singers	 	Mongenod::Feydeau singers						http://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Feydeau	http://upload.wikimedia.org/wikipedia/commons/d/da/Salle_Feydeau_NGO3p869.jpg		
L'envers de l'histoire contemporaine	EHC 	XX 	La Comédie Humaine	Scènes de la vie parisienne	281	281	The Theaters	Theater	Théâtre Feydeau	"Théâtre Feydeau, Paris, France"	Opéra	48.869778	2.339889	"48.869778, 2.339889"	The dark passage under the Theâtre Feydeau	 							http://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Feydeau	http://upload.wikimedia.org/wikipedia/commons/d/da/Salle_Feydeau_NGO3p869.jpg		
Le cousin Pons	Po 	XVIII 	La Comédie Humaine	Scènes de la vie parisienne	13	13	The Theaters	Theater	Théâtre Feydeau	"Théâtre Feydeau, Paris, France"	Opéra	48.869778	2.339889	"48.869778, 2.339889"	Cousin Pons brought Feydeau loge tickets to his friends	 	Cousin Pons	Pons					http://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Feydeau	http://upload.wikimedia.org/wikipedia/commons/d/da/Salle_Feydeau_NGO3p869.jpg		
Traité de la vie élégante 	TVE	XXXIX	La Comédie Humaine	Études analytiques	154	154	The Theaters	Theater	Théâtre Feydeau	"Théâtre Feydeau, Paris, France"	Opéra	48.869778	2.339889	"48.869778, 2.339889"	Feydeau	 	Cousin Pons	Pons					http://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Feydeau	http://upload.wikimedia.org/wikipedia/commons/d/da/Salle_Feydeau_NGO3p869.jpg		
Le père Goriot	PG	VI	La Comédie Humaine	Scènes de la vie privée	399	399	The Theaters	Theater	Théâtre Feydeau	"Théâtre Feydeau, Paris, France"	Opéra	48.869778	2.339889	"48.869778, 2.339889"	Les Deux Jaloux (Feydeau)	 							http://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Feydeau	http://upload.wikimedia.org/wikipedia/commons/d/da/Salle_Feydeau_NGO3p869.jpg		
Le père Goriot	PG	VI	La Comédie Humaine	Scènes de la vie privée	251	251	The Theaters	Theater	Opéra-Comique	"Opéra-Comique, Paris, France"	Opéra	48.87096	2.3377	"48.87096, 2.3377"	Rastignac poses for the first-gallery women of the Opéra-Comique	 	Rastignac	Rastignac					http://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Feydeau	http://upload.wikimedia.org/wikipedia/commons/d/da/Salle_Feydeau_NGO3p869.jpg		
Illusions perdues	IP	XII	La Comédie Humaine	Scènes de la vie de province	55	55	The Theaters	Theater	Opéra-Comique	"Opéra-Comique, Paris, France"	Opéra	48.87096	2.3377	"48.87096, 2.3377"	Lucien goes to the Opéra-Comique	 	Lucien	Lucien					http://fr.wikipedia.org/wiki/Op%C3%A9ra-Comique#La_premi.C3.A8re_salle_Favart_.281783-1838.29	http://upload.wikimedia.org/wikipedia/commons/2/2a/SalleFavart_1840.jpg		
Illusions perdues	IP	XII	La Comédie Humaine	Scènes de la vie de province	221	221	The Theaters	Theater	Opéra-Comique	"Opéra-Comique, Paris, France"	Opéra	48.87096	2.3377	"48.87096, 2.3377"	Vernou does the reviewing of the Opéra-Comique	 	Vernou						http://fr.wikipedia.org/wiki/Op%C3%A9ra-Comique#La_premi.C3.A8re_salle_Favart_.281783-1838.29	http://upload.wikimedia.org/wikipedia/commons/2/2a/SalleFavart_1840.jpg		
Les employés	E	XIX	La Comédie Humaine	Scènes de la vie parisienne	108	108	The Theaters	Theater	Opéra-Comique	"Opéra-Comique, Paris, France"	Opéra	48.87096	2.3377	"48.87096, 2.3377"	Colleville is first clarinet at the Opéra-Comique	 	Colleville	Coileville					http://fr.wikipedia.org/wiki/Op%C3%A9ra-Comique#La_premi.C3.A8re_salle_Favart_.281783-1838.29	http://upload.wikimedia.org/wikipedia/commons/2/2a/SalleFavart_1840.jpg		
Les petits bourgeois	PB	XX	La Comédie Humaine	Scènes de la vie parisienne	27	27	The Theaters	Theater	Opéra-Comique	"Opéra-Comique, Paris, France"	Opéra	48.87096	2.3377	"48.87096, 2.3377"	Coileville is first clarinet at the Opéra-Comique	 	Colleville	Coileville					http://fr.wikipedia.org/wiki/Op%C3%A9ra-Comique#La_premi.C3.A8re_salle_Favart_.281783-1838.29	http://upload.wikimedia.org/wikipedia/commons/2/2a/SalleFavart_1840.jpg		
Les petits bourgeois	PB	XX	La Comédie Humaine	Scènes de la vie parisienne	66	66	The Theaters	Theater	Opéra-Comique	"Opéra-Comique, Paris, France"	Opéra	48.87096	2.3377	"48.87096, 2.3377"	Coileville is first clarinet at the Opéra-Comique	 	Colleville	Coileville					http://fr.wikipedia.org/wiki/Op%C3%A9ra-Comique#La_premi.C3.A8re_salle_Favart_.281783-1838.29	http://upload.wikimedia.org/wikipedia/commons/2/2a/SalleFavart_1840.jpg		
La Rabouilleuse	R 	IX	La Comédie Humaine	Scènes de la vie de province	344	344	The Theaters	Theater	Opéra-Comique	"Opéra-Comique, Paris, France"	Opéra	48.87096	2.3377	"48.87096, 2.3377"	La Dame Blanche (Opéra-Comique)	 							http://fr.wikipedia.org/wiki/Op%C3%A9ra-Comique#La_premi.C3.A8re_salle_Favart_.281783-1838.29	http://upload.wikimedia.org/wikipedia/commons/2/2a/SalleFavart_1840.jpg		
Un prince de la Bohême  	PrB	XVIII	La Comédie Humaine	Scènes de la vie parisienne	384	384	The Theaters	Theater	Opéra-Comique	"Opéra-Comique, Paris, France"	Opéra	48.87096	2.3377	"48.87096, 2.3377"	Cursy at the Opéra-Comique	 	Cursy	Cursy					http://fr.wikipedia.org/wiki/Op%C3%A9ra-Comique#La_premi.C3.A8re_salle_Favart_.281783-1838.29	http://upload.wikimedia.org/wikipedia/commons/2/2a/SalleFavart_1840.jpg		
Le cousin Pons	Po  	XVIII 	La Comédie Humaine	Scènes de la vie parisienne	25	25	The Theaters	Theater	Opéra-Comique	"Opéra-Comique, Paris, France"	Opéra	48.87096	2.3377	"48.87096, 2.3377"	Schmucke has an understanding with the head of the musical department of the Opéra-Comique		Schmucke::head of the musical department of the Opéra-Comique	Schmucke					http://fr.wikipedia.org/wiki/Op%C3%A9ra-Comique#La_premi.C3.A8re_salle_Favart_.281783-1838.29	http://upload.wikimedia.org/wikipedia/commons/2/2a/SalleFavart_1840.jpg		
Le cousin Pons	Po  	XVII 	La Comédie Humaine	Scènes de la vie parisienne	73	73	The Theaters	Theater	Opéra-Comique	"Opéra-Comique, Paris, France"	Opéra	48.87096	2.3377	"48.87096, 2.3377"	Camusot preferred the Opéra-Comique to the Italiens	 	Camusot	Caniusot					http://fr.wikipedia.org/wiki/Op%C3%A9ra-Comique#La_premi.C3.A8re_salle_Favart_.281783-1838.29	http://upload.wikimedia.org/wikipedia/commons/2/2a/SalleFavart_1840.jpg		
Le père Goriot	PG	VI	La Comédie Humaine	Scènes de la vie privée	261	261	The Theaters	Theater	Opéra-Comique	"Opéra-Comique, Paris, France"	Opéra	48.87096	2.3377	"48.87096, 2.3377"	Joconde (Opéra-Comique)	 							http://fr.wikipedia.org/wiki/Op%C3%A9ra-Comique#La_premi.C3.A8re_salle_Favart_.281783-1838.29	http://upload.wikimedia.org/wikipedia/commons/2/2a/SalleFavart_1840.jpg		
Le père Goriot	PG	VI	La Comédie Humaine	Scènes de la vie privée	391	391	The Theaters	Theater	Opéra-Comique	"Opéra-Comique, Paris, France"	Opéra	48.87096	2.3377	"48.87096, 2.3377"	Le Calife de Bagdad (Opéra-Comique)	 							http://fr.wikipedia.org/wiki/Op%C3%A9ra-Comique#La_premi.C3.A8re_salle_Favart_.281783-1838.29	http://upload.wikimedia.org/wikipedia/commons/2/2a/SalleFavart_1840.jpg		
Petites misères de la vie conjugale	PMVC 	XXXIII	La Comédie Humaine	Études analytiques	60	60	The Theaters	Theater	Opéra-Comique	"Opéra-Comique, Paris, France"	Opéra	48.87096	2.3377	"48.87096, 2.3377"	Le Calife de Bagdad (Opéra-Comique)	 							http://fr.wikipedia.org/wiki/Op%C3%A9ra-Comique#La_premi.C3.A8re_salle_Favart_.281783-1838.29	http://upload.wikimedia.org/wikipedia/commons/2/2a/SalleFavart_1840.jpg		
La Rabouilleuse	R 	IX	La Comédie Humaine	Scènes de la vie de province	411	411	The Theaters	Theater	Opéra-Comique	"Opéra-Comique, Paris, France"	Opéra	48.87096	2.3377	"48.87096, 2.3377"	Flore compared to the Agrippine of Racine at the Théâtre Français (Mlle Georges)	 	Flore	Flore					http://fr.wikipedia.org/wiki/Op%C3%A9ra-Comique#La_premi.C3.A8re_salle_Favart_.281783-1838.29	http://upload.wikimedia.org/wikipedia/commons/2/2a/SalleFavart_1840.jpg		
Louis Lambert	LL	XXXI	La Comédie Humaine	Études philosophiques	113	113	The Theaters	Theater	Théâtre Français	"Théâtre Français, Paris, France"	Palais-Royal	48.863665	2.335998	"48.863665, 2.335998"	Louis Lambert at the Théâtre Français	 	Louis Lambert	Louis Lambert					http://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Fran%C3%A7ais	http://upload.wikimedia.org/wikipedia/commons/7/74/Paris_Comedie-Française_exterior.jpg		
Le Lys dans la valée	LV  	XXVI 	La Comédie Humaine	Scènes de la vie de campagne	13	13	The Theaters	Theater	Théâtre Français	"Théâtre Français, Paris, France"	Palais-Royal	48.863665	2.335998	"48.863665, 2.335998"	Félix Vandenesse was to accompany his parents to the Théâtre Français to see Talma in Britannicus	 	Félix de Vandenesse	Félix de Vandenesse					http://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Fran%C3%A7ais	http://upload.wikimedia.org/wikipedia/commons/7/74/Paris_Comedie-Française_exterior.jpg		
Le colonel Chabert  	CC  	VII 	La Comédie Humaine	Scènes de la vie privée	13	13	The Theaters	Theater	Théâtre Français	"Théâtre Français, Paris, France"	Palais-Royal	48.863665	2.335998	"48.863665, 2.335998"	Clerks were to see Talma as Nero at the Théâtre Français	 	Clerks	Clerks					http://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Fran%C3%A7ais	http://upload.wikimedia.org/wikipedia/commons/7/74/Paris_Comedie-Française_exterior.jpg		
Le père Goriot	PG	VI	La Comédie Humaine	Scènes de la vie privée	368	368	The Theaters	Theater	Théâtre Français	"Théâtre Français, Paris, France"	Palais-Royal	48.863665	2.335998	"48.863665, 2.335998"	Rastignac and Delphine near the Théâtre Français	 	Rastignac::Delphine	"Rastignac, Delphine"					http://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Fran%C3%A7ais	http://upload.wikimedia.org/wikipedia/commons/7/74/Paris_Comedie-Française_exterior.jpg		
Le cabinet des antiques 	CA 	XI 	La Comédie Humaine		51	51	The Theaters	Theater	Théâtre Français	"Théâtre Français, Paris, France"	Palais-Royal	48.863665	2.335998	"48.863665, 2.335998"	Sorhier and Chesnel went formerly to the Theâtre Français to see the Mariage de Figaro	 	"Sorbier, Chesnel"	"Sorbier, Chesnel"					http://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Fran%C3%A7ais	http://upload.wikimedia.org/wikipedia/commons/7/74/Paris_Comedie-Française_exterior.jpg		
Le contrat de mariage  	CM  	VII 	La Comédie Humaine	Scènes de la vie privée	352	352	The Theaters	Theater	Théâtre Français	"Théâtre Français, Paris, France"	Palais-Royal	48.863665	2.335998	"48.863665, 2.335998"	The confidentes of the Théâtre Français	 							http://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Fran%C3%A7ais	http://upload.wikimedia.org/wikipedia/commons/7/74/Paris_Comedie-Française_exterior.jpg		
Illusions perdues	IP	XII	La Comédie Humaine	Scènes de la vie de province	55	55	The Theaters	Theater	Théâtre Français	"Théâtre Français, Paris, France"	Palais-Royal	48.863665	2.335998	"48.863665, 2.335998"	Lucien goes to the Théâtre Français	 	Lucien	Lucien					http://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Fran%C3%A7ais	http://upload.wikimedia.org/wikipedia/commons/7/74/Paris_Comedie-Française_exterior.jpg		
Illusions perdues	IP	XII	La Comédie Humaine	Scènes de la vie de province	108	108	The Theaters	Theater	Théâtre Français	"Théâtre Français, Paris, France"	Palais-Royal	48.863665	2.335998	"48.863665, 2.335998"	Lousteau has had a play accepted at the Théâtre Français	 	Lousteau	Lousteau					http://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Fran%C3%A7ais	http://upload.wikimedia.org/wikipedia/commons/7/74/Paris_Comedie-Française_exterior.jpg		
La muse du département 	MD 	 X 	La Comédie Humaine	Scènes de la vie de province	251	251	The Theaters	Theater	Théâtre Français	"Théâtre Français, Paris, France"	Palais-Royal	48.863665	2.335998	"48.863665, 2.335998"	Talma in Marie Stuart (Lebrun)	 	Talma	Talma					http://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Fran%C3%A7ais	http://upload.wikimedia.org/wikipedia/commons/7/74/Paris_Comedie-Française_exterior.jpg		
Illusions perdues	IP	XII	La Comédie Humaine	Scènes de la vie de province	242	242	The Theaters	Theater	Théâtre Français	"Théâtre Français, Paris, France"	Palais-Royal	48.863665	2.335998	"48.863665, 2.335998"	Talma in Manlius (Lafosse)	 	Talma	Talma					http://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Fran%C3%A7ais	http://upload.wikimedia.org/wikipedia/commons/7/74/Paris_Comedie-Française_exterior.jpg		
Splendeurs et misères des courtisanes	SMC	XV 	La Comédie Humaine	Scènes de la vie parisienne	65	65	The Theaters	Theater	Théâtre Français	"Théâtre Français, Paris, France"	Palais-Royal	48.863665	2.335998	"48.863665, 2.335998"	Talma in Manlius (Lafosse)	 	Talma	Talma					http://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Fran%C3%A7ais	http://upload.wikimedia.org/wikipedia/commons/7/74/Paris_Comedie-Française_exterior.jpg		
Splendeurs et misères des courtisanes	SMC	XV 	La Comédie Humaine	Scènes de la vie parisienne	71	71	The Theaters	Theater	Théâtre Français	"Théâtre Français, Paris, France"	Palais-Royal	48.863665	2.335998	"48.863665, 2.335998"	Monrose etc.	 	Monrose	Monrose					http://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Fran%C3%A7ais	http://upload.wikimedia.org/wikipedia/commons/7/74/Paris_Comedie-Française_exterior.jpg		
